population_site_id,gene_id,min_population_n,populations_assessed_sensitivity,population_q10_sensitivity,population_breadth_sensitivity,max_alt_af_sensitivity,site_score_sensitivity,class_sensitivity
AGAP004078__SITE02,AGAP004078,30,9,0.52051282051282,0.888888888888889,0.653846153846154,0.779047072330654,CONCERN
AGAP004078__SITE03,AGAP004078,30,9,0.0657777777777779,0.111111111111111,1,0.410909618573798,CONCERN
AGAP004078__SITE04,AGAP004078,30,9,0.922366197183098,0.888888888888889,0.0985915492957746,0.950147817251769,INTERMEDIATE
AGAP004078__SITE05,AGAP004078,30,9,0.372034353193773,0,0.632996632996633,0.484932805595795,CONCERN
AGAP004852__SITE01,AGAP004852,30,9,0.85420387449373,0.888888888888889,0.188405797101449,0.91778252821677,INTERMEDIATE
AGAP004852__SITE02,AGAP004852,30,9,0.971931589537223,1,0.0357142857142857,0.987305925102856,ROBUST
AGAP004852__SITE03,AGAP004852,30,9,0.912942612942613,0.888888888888889,0.108974358974359,0.943955132761103,INTERMEDIATE
AGAP004852__SITE04,AGAP004852,30,9,1,1,0,1,ROBUST
AGAP004852__SITE05,AGAP004852,30,9,0.964637681159421,1,0.0363636363636364,0.984164847698268,ROBUST
AGAP012424__SITE01,AGAP012424,30,9,0.980075396825397,1,0.0223214285714286,0.990681162639185,ROBUST
AGAP012424__SITE02,AGAP012424,30,9,0.943508322663252,0.888888888888889,0.0633802816901408,0.959887311203267,INTERMEDIATE
AGAP012424__SITE03,AGAP012424,30,9,0.993920634920635,1,0.00666666666666667,0.996907308694622,ROBUST
AGAP012424__SITE04,AGAP012424,30,9,1,1,0,1,ROBUST
AGAP012424__SITE05,AGAP012424,30,9,1,1,0,1,ROBUST
AGAP007775__SITE01,AGAP007775,30,9,0,0,1,0.149626865671642,CONCERN
AGAP007775__SITE02,AGAP007775,30,9,0,0,1,0.163459488272921,CONCERN
AGAP007775__SITE03,AGAP007775,30,9,0.757246376811594,0.444444444444444,0.25,0.786521970890887,INTERMEDIATE
AGAP007775__SITE04,AGAP007775,30,9,0.752427536231884,0.444444444444444,0.25,0.780946258613764,INTERMEDIATE
AGAP007775__SITE05,AGAP007775,30,9,0.911709401709402,0.555555555555556,0.0961538461538462,0.887839328996045,INTERMEDIATE
AGAP010722__SITE01,AGAP010722,30,9,0.311726495726496,0,0.717948717948718,0.439852103949119,CONCERN
AGAP010722__SITE02,AGAP010722,30,9,0.894182486221678,0.666666666666667,0.112676056338028,0.901803602275561,INTERMEDIATE
AGAP010722__SITE03,AGAP010722,30,9,0.983884057971014,1,0.0133333333333333,0.993518278174346,ROBUST
AGAP010722__SITE04,AGAP010722,30,9,0.945185185185185,0.888888888888889,0.063973063973064,0.95329095862678,INTERMEDIATE
AGAP010722__SITE05,AGAP010722,30,9,0.531111111111111,0,0.454545454545455,0.561576963666516,CONCERN
AGAP009792__SITE01,AGAP009792,30,9,0.906745029661697,0.666666666666667,0.0714285714285714,0.904431459974059,INTERMEDIATE
AGAP009792__SITE02,AGAP009792,30,9,0.980466500756356,1,0.0217391304347826,0.989957637518745,ROBUST
AGAP009792__SITE03,AGAP009792,30,9,0.109710144927536,0,0.8875,0.288384359259603,CONCERN
AGAP009792__SITE04,AGAP009792,30,9,0.59960372960373,0,0.403846153846154,0.567751924692223,CONCERN
AGAP009792__SITE05,AGAP009792,30,9,0.816130952380952,0.444444444444444,0.209821428571429,0.826023232054016,INTERMEDIATE
AGAP000999__SITE01,AGAP000999,30,9,0.950356406878146,0.888888888888889,0.0641025641025641,0.961028572085236,INTERMEDIATE
AGAP000999__SITE02,AGAP000999,30,9,0.950356406878146,0.888888888888889,0.0641025641025641,0.961379860141442,INTERMEDIATE
AGAP000999__SITE03,AGAP000999,30,9,1,1,0,0.971739130434783,UNRESOLVED_ACCESSIBILITY
AGAP000999__SITE04,AGAP000999,30,9,1,1,0,0.95,UNRESOLVED_ACCESSIBILITY
AGAP000999__SITE05,AGAP000999,30,9,1,1,0,0.95,UNRESOLVED_ACCESSIBILITY
AGAP007217__SITE01,AGAP007217,30,9,0.95591452991453,0.888888888888889,0.0576923076923077,0.963877489840176,INTERMEDIATE
AGAP007217__SITE02,AGAP007217,30,9,0.848216276477146,0.666666666666667,0.166666666666667,0.879609150853473,INTERMEDIATE
AGAP007217__SITE03,AGAP007217,30,9,0.192466939930708,0,0.809782608695652,0.306770670275159,CONCERN
AGAP007217__SITE04,AGAP007217,30,9,0.929082125603865,0.777777777777778,0.072463768115942,0.929830480104653,INTERMEDIATE
AGAP007217__SITE05,AGAP007217,30,9,0.980486542443064,1,0.0133928571428571,0.991143757145947,ROBUST
AGAP009091__SITE01,AGAP009091,30,9,0.961988705738706,1,0.0401785714285714,0.979389767053014,INTERMEDIATE
AGAP009091__SITE02,AGAP009091,30,9,0.976649120311092,1,0.0211267605633803,0.989277749010774,ROBUST
AGAP009091__SITE03,AGAP009091,30,9,0.967340796918261,1,0.028169014084507,0.984993777565251,ROBUST
AGAP009091__SITE04,AGAP009091,30,9,0.582136752136752,0,0.474358974358974,0.61760788548102,CONCERN
AGAP009091__SITE05,AGAP009091,30,9,0.97047619047619,1,0.03125,0.985576137171286,ROBUST
AGAP006989__SITE01,AGAP006989,30,9,0.988409090909091,1,0.0125,0.993959948633456,ROBUST
AGAP006989__SITE02,AGAP006989,30,9,0.943013880383752,0.888888888888889,0.0597826086956522,0.952101079873139,INTERMEDIATE
AGAP006989__SITE03,AGAP006989,30,9,0.0438260869565217,0.111111111111111,0.953333333333333,0.314565974475449,CONCERN
AGAP006989__SITE04,AGAP006989,30,9,0.812753623188406,0.222222222222222,0.127272727272727,0.79095864550764,INTERMEDIATE
AGAP006989__SITE05,AGAP006989,30,9,0.0929082125603866,0,0.92,0.335757969984446,CONCERN
AGAP005062__SITE01,AGAP005062,30,9,1,1,0,1,ROBUST
AGAP005062__SITE02,AGAP005062,30,9,0.973110158535756,1,0.0289855072463768,0.987393914282435,ROBUST
AGAP005062__SITE03,AGAP005062,30,9,0.988588664421998,1,0.0125,0.994404628792067,ROBUST
AGAP005062__SITE04,AGAP005062,30,9,0.988588664421998,1,0.0125,0.994404628792067,ROBUST
AGAP005062__SITE05,AGAP005062,30,9,0.95651685941541,0.888888888888889,0.0434782608695652,0.962331140010677,ROBUST
AGAP008118__SITE01,AGAP008118,30,9,0.913623188405797,0.888888888888889,0.0625,0.944988064336702,INTERMEDIATE
AGAP008118__SITE02,AGAP008118,30,9,0.28,0,0.727272727272727,0.391435840279124,CONCERN
AGAP008118__SITE03,AGAP008118,30,9,0.992003105590062,1,0.00892857142857143,0.996361650597942,ROBUST
AGAP008118__SITE04,AGAP008118,30,9,0.979173708920188,1,0.0211267605633803,0.989828938806971,ROBUST
AGAP008118__SITE05,AGAP008118,30,9,0.851742424242424,0.222222222222222,0.15,0.802697510822511,INTERMEDIATE
AGAP000099__SITE01,AGAP000099,30,9,0.962549751243781,1,0.0375,0.980944814860125,ROBUST
AGAP000099__SITE02,AGAP000099,30,9,0.962549751243781,1,0.0375,0.980183690738346,ROBUST
AGAP000099__SITE03,AGAP000099,30,9,0.963110328638498,1,0.0375,0.981816809325901,ROBUST
AGAP000099__SITE04,AGAP000099,30,9,0.992649428911779,1,0.00746268656716418,0.996391498407294,ROBUST
AGAP000099__SITE05,AGAP000099,30,9,0.982001061884254,1,0.0149253731343284,0.992134191857865,ROBUST
AGAP004239__SITE01,AGAP004239,30,9,0.912051282051282,0.888888888888889,0.115384615384615,0.946262916188289,INTERMEDIATE
AGAP004239__SITE02,AGAP004239,30,9,0.912051282051282,0.888888888888889,0.115384615384615,0.946262916188289,INTERMEDIATE
AGAP004239__SITE03,AGAP004239,30,9,0.832463768115942,0.666666666666667,0.146739130434783,0.877024118537746,INTERMEDIATE
AGAP004239__SITE04,AGAP004239,30,9,0.834528382415707,0.555555555555556,0.176056338028169,0.854770242895637,INTERMEDIATE
AGAP004239__SITE05,AGAP004239,30,9,0.876178812002449,0.666666666666667,0.130434782608696,0.890143015784519,INTERMEDIATE
AGAP006935__SITE01,AGAP006935,30,9,0.0373140096618356,0.222222222222222,0.986666666666667,0.398446128570399,CONCERN
AGAP006935__SITE02,AGAP006935,30,9,0.0373140096618356,0.222222222222222,0.986666666666667,0.398659348186603,CONCERN
AGAP006935__SITE03,AGAP006935,30,9,1,1,0,0.95,UNRESOLVED_ACCESSIBILITY
AGAP006935__SITE04,AGAP006935,30,9,1,1,0,0.95,UNRESOLVED_ACCESSIBILITY
AGAP006935__SITE05,AGAP006935,30,9,1,1,0,0.95,UNRESOLVED_ACCESSIBILITY
AGAP007365__SITE01,AGAP007365,30,9,1,1,0,0.95,UNRESOLVED_ACCESSIBILITY
AGAP007365__SITE02,AGAP007365,30,9,1,1,0,0.95,UNRESOLVED_ACCESSIBILITY
AGAP007365__SITE03,AGAP007365,30,9,1,1,0,0.95,UNRESOLVED_ACCESSIBILITY
AGAP007365__SITE04,AGAP007365,30,9,1,1,0,0.95,UNRESOLVED_ACCESSIBILITY
AGAP007365__SITE05,AGAP007365,30,9,1,1,0,0.95,UNRESOLVED_ACCESSIBILITY
AGAP007122__SITE01,AGAP007122,30,9,0.981657848324515,1,0.0178571428571429,0.99045710600437,ROBUST
AGAP007122__SITE02,AGAP007122,30,9,0.974739130434783,1,0.016304347826087,0.988696138870863,ROBUST
AGAP007122__SITE03,AGAP007122,30,9,0.974739130434783,1,0.016304347826087,0.988696138870863,ROBUST
AGAP007122__SITE04,AGAP007122,30,9,0.986111111111111,1,0.0108695652173913,0.993894979038554,ROBUST
AGAP007122__SITE05,AGAP007122,30,9,0.993057902973396,1,0.00704225352112676,0.99681398173452,ROBUST
AGAP011938__SITE01,AGAP011938,30,9,0.797287253808993,0.555555555555556,0.202898550724638,0.840856762928469,INTERMEDIATE
AGAP011938__SITE02,AGAP011938,30,9,0.797287253808993,0.555555555555556,0.202898550724638,0.840910067832521,INTERMEDIATE
AGAP011938__SITE03,AGAP011938,30,9,0.934738691260431,0.888888888888889,0.072463768115942,0.940981650658808,INTERMEDIATE
AGAP011938__SITE04,AGAP011938,30,9,0.622904040404041,0,0.3625,0.608281980250264,CONCERN
AGAP011938__SITE05,AGAP011938,30,9,0.991402116402116,1,0.00505050505050505,0.996039508446225,ROBUST
AGAP007333__SITE01,AGAP007333,30,9,0.82,0.222222222222222,0.181818181818182,0.7751355236803,INTERMEDIATE
AGAP007333__SITE02,AGAP007333,30,9,0.986845238095238,1,0.0133928571428571,0.993639614427861,ROBUST
AGAP007333__SITE03,AGAP007333,30,9,0.932972192127121,0.666666666666667,0.0704225352112676,0.919670943764385,INTERMEDIATE
AGAP007333__SITE04,AGAP007333,30,9,0.986888888888889,1,0.0125,0.993499940772329,ROBUST
AGAP007333__SITE05,AGAP007333,30,9,0.986888888888889,1,0.0125,0.993499940772329,ROBUST
AGAP007063__SITE01,AGAP007063,30,9,0.716888888888889,0.333333333333333,0.313333333333333,0.762760957119166,INTERMEDIATE
AGAP007063__SITE02,AGAP007063,30,9,0.946610328638498,0.888888888888889,0.0533333333333333,0.960174970219326,INTERMEDIATE
AGAP007063__SITE03,AGAP007063,30,9,0.912173913043478,0.777777777777778,0.0866666666666667,0.925355844998609,INTERMEDIATE
AGAP007063__SITE04,AGAP007063,30,9,0,0,1,0.180783582089552,CONCERN
AGAP007063__SITE05,AGAP007063,30,9,0,0,1,0.180783582089552,CONCERN
AGAP007896__SITE01,AGAP007896,30,9,0.0112676056338028,0,1,0.191622871557704,CONCERN
AGAP007896__SITE02,AGAP007896,30,9,0.0112676056338028,0,1,0.191196432325295,CONCERN
AGAP007896__SITE03,AGAP007896,30,9,0.0112676056338028,0,1,0.191622871557704,CONCERN
AGAP007896__SITE04,AGAP007896,30,9,0.837173320506653,0.111111111111111,0.178571428571429,0.769216926430857,INTERMEDIATE
AGAP007896__SITE05,AGAP007896,30,9,0.862301587301587,0.777777777777778,0.166666666666667,0.902142561004501,INTERMEDIATE
AGAP005406__SITE01,AGAP005406,30,9,0.795979114819694,0.666666666666667,0.246376811594203,0.851169464283243,INTERMEDIATE
AGAP005406__SITE02,AGAP005406,30,9,0.811227661227662,0.555555555555556,0.224358974358974,0.848405843741665,INTERMEDIATE
AGAP005406__SITE03,AGAP005406,30,9,0.811227661227662,0.555555555555556,0.224358974358974,0.846540172099874,INTERMEDIATE
AGAP005406__SITE04,AGAP005406,30,9,0.280776781903542,0.111111111111111,0.73943661971831,0.509985430447907,CONCERN
AGAP005406__SITE05,AGAP005406,30,9,0.433816425120773,0,0.666666666666667,0.565401512108196,CONCERN
AGAP005959__SITE01,AGAP005959,30,9,0.518445998445999,0,0.564102564102564,0.624134079022139,CONCERN
AGAP005959__SITE02,AGAP005959,30,9,0.961004830917874,1,0.0434782608695652,0.978760524499655,ROBUST
AGAP005959__SITE03,AGAP005959,30,9,0.988300637156271,1,0.0133928571428571,0.994243336261349,ROBUST
AGAP005959__SITE04,AGAP005959,30,9,0.00931884057971014,0,0.994565217391304,0.192905171348228,CONCERN
AGAP005959__SITE05,AGAP005959,30,9,0.00754106280193236,0,0.994565217391304,0.106826398545575,CONCERN
AGAP011849__SITE01,AGAP011849,30,9,0.983349206349206,1,0.0133928571428571,0.992312514806918,ROBUST
AGAP011849__SITE02,AGAP011849,30,9,0.00579710144927536,0,1,0.175516439541423,CONCERN
AGAP011849__SITE03,AGAP011849,30,9,0.859472049689441,0.111111111111111,0.0978260869565217,0.785691302802757,INTERMEDIATE
AGAP011849__SITE04,AGAP011849,30,9,0.862280020703934,0.111111111111111,0.0978260869565217,0.786153423488149,INTERMEDIATE
AGAP011849__SITE05,AGAP011849,30,9,0.983473193473194,1,0.0192307692307692,0.992825818460147,ROBUST
AGAP005874__SITE01,AGAP005874,30,9,0.704808080808081,0.444444444444444,0.306666666666667,0.779366199306498,INTERMEDIATE
AGAP005874__SITE02,AGAP005874,30,9,0.983333333333334,1,0.0125,0.99327736318408,ROBUST
AGAP005874__SITE03,AGAP005874,30,9,0.996014492753623,1,0.00543478260869565,0.998273577763357,ROBUST
AGAP005874__SITE04,AGAP005874,30,9,0.0563285024154588,0.111111111111111,0.966666666666667,0.315585323898108,CONCERN
AGAP005874__SITE05,AGAP005874,30,9,0.60388331475288,0,0.304347826086957,0.650013658019823,CONCERN
AGAP010380__SITE01,AGAP010380,30,9,1,1,0,1,ROBUST
AGAP010380__SITE02,AGAP010380,30,9,1,1,0,1,ROBUST
AGAP010380__SITE03,AGAP010380,30,9,0.80006105006105,0.888888888888889,0.256410256410256,0.896860022233156,INTERMEDIATE
AGAP010380__SITE04,AGAP010380,30,9,0.932410256410256,0.888888888888889,0.0897435897435897,0.954236591766443,INTERMEDIATE
AGAP010380__SITE05,AGAP010380,30,9,0,0,1,0.258901918976546,CONCERN
AGAP004467__SITE01,AGAP004467,30,9,0.940491452991453,0.777777777777778,0.0625,0.940262344413464,INTERMEDIATE
AGAP004467__SITE02,AGAP004467,30,9,0.754969989752598,0.333333333333333,0.231884057971015,0.773736394412903,INTERMEDIATE
AGAP004467__SITE03,AGAP004467,30,9,0.754969989752598,0.333333333333333,0.231884057971015,0.773896309125057,INTERMEDIATE
AGAP004467__SITE04,AGAP004467,30,9,0.787210012210012,0.888888888888889,0.282051282051282,0.890363544001604,INTERMEDIATE
AGAP004467__SITE05,AGAP004467,30,9,0.787210012210012,0.888888888888889,0.282051282051282,0.891296379822499,INTERMEDIATE
AGAP004685__SITE01,AGAP004685,30,9,1,1,0,0.967391304347826,UNRESOLVED_ACCESSIBILITY
AGAP004685__SITE02,AGAP004685,30,9,1,1,0,0.967391304347826,UNRESOLVED_ACCESSIBILITY
AGAP004685__SITE03,AGAP004685,30,9,1,1,0,0.980434782608696,UNRESOLVED_ACCESSIBILITY
AGAP004685__SITE04,AGAP004685,30,9,1,1,0,1,ROBUST
AGAP004685__SITE05,AGAP004685,30,9,1,1,0,0.999813432835821,ROBUST
AGAP004502__SITE01,AGAP004502,30,9,0.990151051234946,1,0.0108695652173913,0.995517970466102,ROBUST
AGAP004502__SITE02,AGAP004502,30,9,1,1,0,1,ROBUST
AGAP004502__SITE03,AGAP004502,30,9,0.889336846728151,0.888888888888889,0.13768115942029,0.936062542079739,INTERMEDIATE
AGAP004502__SITE04,AGAP004502,30,9,0.99672619047619,1,0.00446428571428571,0.99854855188344,ROBUST
AGAP004502__SITE05,AGAP004502,30,9,0.952991452991453,0.888888888888889,0.0641025641025641,0.963305268529149,INTERMEDIATE
AGAP004699__SITE01,AGAP004699,30,9,0.99059829059829,1,0.0128205128205128,0.995994387039163,ROBUST
AGAP004699__SITE02,AGAP004699,30,9,0.99059829059829,1,0.0128205128205128,0.995994387039163,ROBUST
AGAP004699__SITE03,AGAP004699,30,9,1,1,0,1,ROBUST
AGAP004699__SITE04,AGAP004699,30,9,1,1,0,1,ROBUST
AGAP004699__SITE05,AGAP004699,30,9,1,1,0,1,ROBUST
AGAP002171__SITE01,AGAP002171,30,9,0.978297619047619,1,0.0223214285714286,0.989303882373845,ROBUST
AGAP002171__SITE02,AGAP002171,30,9,0.209671361502347,0,0.788732394366197,0.333619227804639,CONCERN
AGAP002171__SITE03,AGAP002171,30,9,0.185774647887324,0,0.823943661971831,0.314209210486801,CONCERN
AGAP002171__SITE04,AGAP002171,30,9,0.189107981220657,0,0.823943661971831,0.315442330600519,CONCERN
AGAP002171__SITE05,AGAP002171,30,9,0.189107981220657,0,0.823943661971831,0.308619302881968,CONCERN
AGAP009515__SITE01,AGAP009515,30,9,1,1,0,0.954347826086956,UNRESOLVED_ACCESSIBILITY
AGAP009515__SITE02,AGAP009515,30,9,0.969384615384615,1,0.0320512820512821,0.986529085342518,ROBUST
AGAP009515__SITE03,AGAP009515,30,9,0.938224637681159,0.666666666666667,0.0625,0.907463941936281,INTERMEDIATE
AGAP009515__SITE04,AGAP009515,30,9,1,1,0,1,ROBUST
AGAP009515__SITE05,AGAP009515,30,9,0.995061728395062,1,0.00505050505050505,0.997514112936998,ROBUST
AGAP029982__SITE01,AGAP029982,30,9,0.988139730639731,1,0.0125,0.994132480634346,ROBUST
AGAP029982__SITE02,AGAP029982,30,9,0.879145299145299,0.888888888888889,0.16025641025641,0.931870136497002,INTERMEDIATE
AGAP029982__SITE03,AGAP029982,30,9,0.898778998778999,0.888888888888889,0.121794871794872,0.938785696061815,INTERMEDIATE
AGAP029982__SITE04,AGAP029982,30,9,1,1,0,0.95,UNRESOLVED_ACCESSIBILITY
AGAP029982__SITE05,AGAP029982,30,9,1,1,0,0.95,UNRESOLVED_ACCESSIBILITY
AGAP009232__SITE01,AGAP009232,30,9,0.965262515262515,1,0.0223214285714286,0.985645319647185,ROBUST
AGAP009232__SITE02,AGAP009232,30,9,0.475488400488401,0,0.551282051282051,0.528242828895814,CONCERN
AGAP009232__SITE03,AGAP009232,30,9,0.475488400488401,0,0.551282051282051,0.527976304375558,CONCERN
AGAP009232__SITE04,AGAP009232,30,9,0.891413043478261,0.555555555555556,0.0791245791245791,0.877938315394918,INTERMEDIATE
AGAP009232__SITE05,AGAP009232,30,9,0.941021126760563,0.888888888888889,0.0625,0.954822623552259,INTERMEDIATE
AGAP005958__SITE01,AGAP005958,30,9,0.929739130434783,0.888888888888889,0.04,0.95270628225333,ROBUST
AGAP005958__SITE02,AGAP005958,30,9,0.965818181818182,1,0.0266666666666667,0.985989371325192,ROBUST
AGAP005958__SITE03,AGAP005958,30,9,0.982556935817805,1,0.0133928571428571,0.990835129476839,ROBUST
AGAP005958__SITE04,AGAP005958,30,9,0.911694444444445,0.555555555555556,0.0714285714285714,0.889455238687515,INTERMEDIATE
AGAP005958__SITE05,AGAP005958,30,9,0.914968253968254,0.555555555555556,0.0714285714285714,0.890753435204928,INTERMEDIATE
AGAP006241__SITE01,AGAP006241,30,9,0.916969696969697,0.888888888888889,0.06,0.950179169089617,INTERMEDIATE
AGAP006241__SITE02,AGAP006241,30,9,0.968845070422535,1,0.0352112676056338,0.986451334874921,ROBUST
AGAP006241__SITE03,AGAP006241,30,9,0.808599033816426,0.666666666666667,0.22463768115942,0.856231832555648,CONCERN
AGAP006241__SITE04,AGAP006241,30,9,0.976579710144927,1,0.0266666666666667,0.989292759803467,ROBUST
AGAP006241__SITE05,AGAP006241,30,9,0.964920634920635,1,0.0333333333333333,0.983605780620706,ROBUST
AGAP009782__SITE01,AGAP009782,30,9,0,0,1,0.150373134328358,CONCERN
AGAP009782__SITE02,AGAP009782,30,9,0,0,1,0.150319829424307,CONCERN
AGAP009782__SITE03,AGAP009782,30,9,0.987494046404028,1,0.0144927536231884,0.994118266089434,ROBUST
AGAP009782__SITE04,AGAP009782,30,9,0.831122259383129,0.888888888888889,0.224358974358974,0.910255825903133,INTERMEDIATE
AGAP009782__SITE05,AGAP009782,30,9,0.696478632478632,0,0.294871794871795,0.664595165199643,CONCERN
AGAP002475__SITE01,AGAP002475,30,9,0.977641025641026,1,0.0256410256410256,0.989980482204363,ROBUST
AGAP002475__SITE02,AGAP002475,30,9,0.214047619047619,0,0.803571428571429,0.334348791755508,CONCERN
AGAP002475__SITE03,AGAP002475,30,9,0.214047619047619,0,0.803571428571429,0.334348791755508,CONCERN
AGAP002475__SITE04,AGAP002475,30,9,0.784169453734671,0.333333333333333,0.205128205128205,0.789975171918715,INTERMEDIATE
AGAP002475__SITE05,AGAP002475,30,9,0.696738215488216,0.555555555555556,0.34375,0.776767620680867,CONCERN
AGAP001526__SITE01,AGAP001526,30,9,0.965253623188406,1,0.0235690235690236,0.982986354186468,ROBUST
AGAP001526__SITE02,AGAP001526,30,9,0.360386473429952,0.111111111111111,0.644927536231884,0.470442173192011,CONCERN
AGAP001526__SITE03,AGAP001526,30,9,0.946713511930903,0.888888888888889,0.0579710144927536,0.953846806028831,INTERMEDIATE
AGAP001526__SITE04,AGAP001526,30,9,0.896431924882629,0.777777777777778,0.118181818181818,0.921627041762106,INTERMEDIATE
AGAP001526__SITE05,AGAP001526,30,9,0.896431924882629,0.777777777777778,0.118181818181818,0.918615314683215,INTERMEDIATE
AGAP008381__SITE01,AGAP008381,30,9,0.549318181818182,0,0.425,0.572201613684823,CONCERN
AGAP008381__SITE02,AGAP008381,30,9,0.549318181818182,0,0.425,0.571641912192285,CONCERN
AGAP008381__SITE03,AGAP008381,30,9,0.549318181818182,0,0.425,0.571721869548362,CONCERN
AGAP008381__SITE04,AGAP008381,30,9,0.825238095238095,0,0.151785714285714,0.746248223169865,INTERMEDIATE
AGAP008381__SITE05,AGAP008381,30,9,0.650192061459667,0.111111111111111,0.394366197183099,0.678717294722655,CONCERN
AGAP000399__SITE01,AGAP000399,30,9,0.949426186750131,0.888888888888889,0.0563380281690141,0.960547880482653,INTERMEDIATE
AGAP000399__SITE02,AGAP000399,30,9,0.990833333333333,1,0.0125,0.996253415300546,ROBUST
AGAP000399__SITE03,AGAP000399,30,9,0.94898847631242,0.888888888888889,0.0563380281690141,0.960233534840439,INTERMEDIATE
AGAP000399__SITE04,AGAP000399,30,9,0.981388888888889,1,0.0138888888888889,0.992318989071038,ROBUST
AGAP000399__SITE05,AGAP000399,30,9,0.987790953008344,1,0.0144927536231884,0.994064036660259,ROBUST
AGAP010197__SITE01,AGAP010197,30,9,0.989371980676329,1,0.0144927536231884,0.995520585478405,ROBUST
AGAP010197__SITE02,AGAP010197,30,9,0.997530864197531,1,0.00336700336700337,0.998672881384324,ROBUST
AGAP010197__SITE03,AGAP010197,30,9,0.869462481962482,0.333333333333333,0.133928571428571,0.824495151407465,INTERMEDIATE
AGAP010197__SITE04,AGAP010197,30,9,0.059494791419674,0,0.950704225352113,0.219616708155528,CONCERN
AGAP010197__SITE05,AGAP010197,30,9,0.059494791419674,0,0.950704225352113,0.219616708155528,CONCERN
AGAP007855__SITE01,AGAP007855,30,9,0.952619047619048,1,0.0375,0.977261904761905,ROBUST
AGAP007855__SITE02,AGAP007855,30,9,0.986455828122495,1,0.00892857142857143,0.994601696902692,ROBUST
AGAP007855__SITE03,AGAP007855,30,9,0.986455828122495,1,0.00892857142857143,0.994601696902692,ROBUST
AGAP007855__SITE04,AGAP007855,30,9,0.975714285714286,1,0.0181818181818182,0.988565613490987,ROBUST
AGAP007855__SITE05,AGAP007855,30,9,0.973690476190476,1,0.0181818181818182,0.987686526781676,ROBUST
AGAP005130__SITE01,AGAP005130,30,9,0.94863315696649,0.888888888888889,0.0454545454545455,0.951527191483659,INTERMEDIATE
AGAP005130__SITE02,AGAP005130,30,9,0.986265700483092,1,0.0108695652173913,0.994306760709908,ROBUST
AGAP005130__SITE03,AGAP005130,30,9,0.989773288439955,1,0.00666666666666667,0.996163649046734,ROBUST
AGAP005130__SITE04,AGAP005130,30,9,0.994662177328844,1,0.00666666666666667,0.997625743337186,ROBUST
AGAP005130__SITE05,AGAP005130,30,9,0.879710144927537,0.777777777777778,0.127272727272727,0.912246461088122,INTERMEDIATE
AGAP004962__SITE01,AGAP004962,30,9,0.993333333333333,1,0.00909090909090909,0.997237675260063,ROBUST
AGAP004962__SITE02,AGAP004962,30,9,1,1,0,0.95,UNRESOLVED_ACCESSIBILITY
AGAP004962__SITE03,AGAP004962,30,9,1,1,0,0.95,UNRESOLVED_ACCESSIBILITY
AGAP004962__SITE04,AGAP004962,30,9,1,1,0,0.95,UNRESOLVED_ACCESSIBILITY
AGAP004962__SITE05,AGAP004962,30,9,1,1,0,0.95,UNRESOLVED_ACCESSIBILITY
AGAP003594__SITE01,AGAP003594,30,9,0.982760942760943,1,0.0185185185185185,0.991173138635825,ROBUST
AGAP003594__SITE02,AGAP003594,30,9,0.898006148440931,0.666666666666667,0.115942028985507,0.905631214808697,INTERMEDIATE
AGAP003594__SITE03,AGAP003594,30,9,0.967407407407408,1,0.031986531986532,0.983082836179851,ROBUST
AGAP003594__SITE04,AGAP003594,30,9,0.967407407407408,1,0.031986531986532,0.983242750892005,ROBUST
AGAP003594__SITE05,AGAP003594,30,9,0.807483609385783,0.444444444444444,0.183035714285714,0.824061289695415,INTERMEDIATE
AGAP004729__SITE01,AGAP004729,30,9,1,1,0,0.999813432835821,ROBUST
AGAP004729__SITE02,AGAP004729,30,9,0.998765432098765,1,0.00168350168350168,0.999149873527983,ROBUST
AGAP004729__SITE03,AGAP004729,30,9,1,1,0,1,ROBUST
AGAP004729__SITE04,AGAP004729,30,9,1,1,0,1,ROBUST
AGAP004729__SITE05,AGAP004729,30,9,1,1,0,1,ROBUST
AGAP007570__SITE01,AGAP007570,30,9,0.794405594405594,0,0.230769230769231,0.732134283626821,INTERMEDIATE
AGAP007570__SITE02,AGAP007570,30,9,0.421220657276995,0,0.415492957746479,0.554534120143748,CONCERN
AGAP007570__SITE03,AGAP007570,30,9,0.628513302034429,0.222222222222222,0.345070422535211,0.695346940682236,CONCERN
AGAP007570__SITE04,AGAP007570,30,9,0.659837245696401,0.333333333333333,0.345070422535211,0.741832866185505,CONCERN
AGAP007570__SITE05,AGAP007570,30,9,0.892820031298905,0.777777777777778,0.126760563380282,0.915815021138439,INTERMEDIATE
AGAP000627__SITE01,AGAP000627,30,9,0.997101449275362,1,0.00197628458498024,0.998667897794769,ROBUST
AGAP000627__SITE02,AGAP000627,30,9,0.997101449275362,1,0.00197628458498024,0.998667897794769,ROBUST
AGAP000627__SITE03,AGAP000627,30,9,0.992946335516096,1,0.00746268656716418,0.99629008103027,ROBUST
AGAP000627__SITE04,AGAP000627,30,9,0.993336886993603,1,0.00746268656716418,0.996592636932434,ROBUST
AGAP000627__SITE05,AGAP000627,30,9,0.987936880542514,1,0.00704225352112676,0.995665240685155,ROBUST
AGAP009936__SITE01,AGAP009936,30,9,0.726962962962963,0,0.233333333333333,0.677623825317855,CONCERN
AGAP009936__SITE02,AGAP009936,30,9,0.988300637156271,1,0.0133928571428571,0.994803037753886,ROBUST
