gene_id,portfolio_size,portfolio_site_ids,global_at_least_one_intact_fraction,global_all_targets_intact_fraction,portfolio_span_bp,q10,breadth,n_pop,portfolio_score_sensitivity,rank_sensitivity,min_population_n
AGAP000399,2,AGAP000399__SITE01;AGAP000399__SITE04,1,0.982435597189695,8176,1,1,9,1,8,20
AGAP000399,2,AGAP000399__SITE01;AGAP000399__SITE05,1,0.983021077283372,8523,1,1,9,1,9,20
AGAP000399,2,AGAP000399__SITE03;AGAP000399__SITE04,0.999414519906323,0.984777517564403,101,0.998550724637681,1,9,0.999213929335098,10,20
AGAP000399,3,AGAP000399__SITE03;AGAP000399__SITE04;AGAP000399__SITE05,1,0.980679156908665,448,1,1,9,1,1,20
AGAP000399,3,AGAP000399__SITE02;AGAP000399__SITE03;AGAP000399__SITE04,1,0.984192037470726,734,1,1,9,1,2,20
AGAP000399,3,AGAP000399__SITE02;AGAP000399__SITE03;AGAP000399__SITE05,1,0.984192037470726,1081,1,1,9,1,3,20
AGAP000399,3,AGAP000399__SITE02;AGAP000399__SITE04;AGAP000399__SITE05,1,0.990632318501171,1081,1,1,9,1,4,20
AGAP000399,3,AGAP000399__SITE01;AGAP000399__SITE02;AGAP000399__SITE03,1,0.975409836065574,8098,1,1,9,1,5,20
AGAP000399,3,AGAP000399__SITE01;AGAP000399__SITE02;AGAP000399__SITE04,1,0.981850117096019,8176,1,1,9,1,6,20
AGAP000399,3,AGAP000399__SITE01;AGAP000399__SITE03;AGAP000399__SITE04,1,0.971896955503513,8176,1,1,9,1,7,20
AGAP000399,3,AGAP000399__SITE01;AGAP000399__SITE02;AGAP000399__SITE05,1,0.982435597189695,8523,1,1,9,1,8,20
AGAP000399,3,AGAP000399__SITE01;AGAP000399__SITE03;AGAP000399__SITE05,1,0.971896955503513,8523,1,1,9,1,9,20
AGAP000399,3,AGAP000399__SITE01;AGAP000399__SITE04;AGAP000399__SITE05,1,0.978337236533958,8523,1,1,9,1,10,20
AGAP000627,2,AGAP000627__SITE04;AGAP000627__SITE05,1,0.995901639344262,64,1,1,9,1,1,20
AGAP000627,2,AGAP000627__SITE03;AGAP000627__SITE05,1,0.995316159250585,65,1,1,9,1,2,20
AGAP000627,2,AGAP000627__SITE02;AGAP000627__SITE05,1,0.997072599531616,68,1,1,9,1,3,20
AGAP000627,2,AGAP000627__SITE01;AGAP000627__SITE05,1,0.997072599531616,70,1,1,9,1,4,20
AGAP000627,2,AGAP000627__SITE02;AGAP000627__SITE04,0.999414519906323,0.997072599531616,27,0.998550724637681,1,9,0.999213929335098,5,20
AGAP000627,2,AGAP000627__SITE01;AGAP000627__SITE04,0.999414519906323,0.997072599531616,29,0.998550724637681,1,9,0.999213929335098,6,20
AGAP000627,2,AGAP000627__SITE01;AGAP000627__SITE02,0.998829039812646,0.998829039812646,25,0.997101449275362,1,9,0.998427858670196,7,20
AGAP000627,2,AGAP000627__SITE02;AGAP000627__SITE03,0.998829039812646,0.997072599531616,26,0.997101449275362,1,9,0.998427858670196,8,20
AGAP000627,2,AGAP000627__SITE01;AGAP000627__SITE03,0.998829039812646,0.997072599531616,28,0.997101449275362,1,9,0.998427858670196,9,20
AGAP000627,2,AGAP000627__SITE03;AGAP000627__SITE04,0.997658079625293,0.997072599531616,24,0.993336886993603,1,9,0.996595913873257,10,20
AGAP000627,3,AGAP000627__SITE03;AGAP000627__SITE04;AGAP000627__SITE05,1,0.995316159250585,65,1,1,9,1,1,20
AGAP000627,3,AGAP000627__SITE02;AGAP000627__SITE03;AGAP000627__SITE05,1,0.995316159250585,68,1,1,9,1,2,20
AGAP000627,3,AGAP000627__SITE02;AGAP000627__SITE04;AGAP000627__SITE05,1,0.995316159250585,68,1,1,9,1,3,20
AGAP000627,3,AGAP000627__SITE01;AGAP000627__SITE02;AGAP000627__SITE05,1,0.997072599531616,70,1,1,9,1,4,20
AGAP000627,3,AGAP000627__SITE01;AGAP000627__SITE03;AGAP000627__SITE05,1,0.995316159250585,70,1,1,9,1,5,20
AGAP000627,3,AGAP000627__SITE01;AGAP000627__SITE04;AGAP000627__SITE05,1,0.995316159250585,70,1,1,9,1,6,20
AGAP000627,3,AGAP000627__SITE02;AGAP000627__SITE03;AGAP000627__SITE04,0.999414519906323,0.997072599531616,27,0.998550724637681,1,9,0.999213929335098,7,20
AGAP000627,3,AGAP000627__SITE01;AGAP000627__SITE02;AGAP000627__SITE04,0.999414519906323,0.997072599531616,29,0.998550724637681,1,9,0.999213929335098,8,20
AGAP000627,3,AGAP000627__SITE01;AGAP000627__SITE03;AGAP000627__SITE04,0.999414519906323,0.997072599531616,29,0.998550724637681,1,9,0.999213929335098,9,20
AGAP000627,3,AGAP000627__SITE01;AGAP000627__SITE02;AGAP000627__SITE03,0.998829039812646,0.997072599531616,28,0.997101449275362,1,9,0.998427858670196,10,20
AGAP000999,2,AGAP000999__SITE01;AGAP000999__SITE02,0.992388758782201,0.988875878220141,35,0.951410425323469,0.888888888888889,9,0.96974527175525,1,20
AGAP001015,2,AGAP001015__SITE03;AGAP001015__SITE04,1,0.958430913348946,343,1,1,9,1,1,20
AGAP001015,2,AGAP001015__SITE04;AGAP001015__SITE05,1,0.964871194379391,579,1,1,9,1,2,20
AGAP001015,2,AGAP001015__SITE02;AGAP001015__SITE03,1,0.990046838407494,638,1,1,9,1,3,20
AGAP001015,2,AGAP001015__SITE01;AGAP001015__SITE03,1,0.978922716627635,646,1,1,9,1,4,20
AGAP001015,2,AGAP001015__SITE03;AGAP001015__SITE05,1,0.992388758782201,899,1,1,9,1,5,20
AGAP001015,2,AGAP001015__SITE02;AGAP001015__SITE04,1,0.962529274004684,958,1,1,9,1,6,20
AGAP001015,2,AGAP001015__SITE02;AGAP001015__SITE05,1,0.996487119437939,1514,1,1,9,1,7,20
AGAP001015,2,AGAP001015__SITE01;AGAP001015__SITE05,1,0.98536299765808,1522,1,1,9,1,8,20
AGAP001015,2,AGAP001015__SITE01;AGAP001015__SITE02,0.999414519906323,0.983606557377049,31,0.990833333333333,1,9,0.996898711943794,9,20
AGAP001015,2,AGAP001015__SITE01;AGAP001015__SITE04,0.988290398126464,0.963114754098361,966,0.905982905982906,0.888888888888889,9,0.953657999559639,10,20
AGAP001015,3,AGAP001015__SITE01;AGAP001015__SITE02;AGAP001015__SITE03,1,0.976580796252927,646,1,1,9,1,1,20
AGAP001015,3,AGAP001015__SITE03;AGAP001015__SITE04;AGAP001015__SITE05,1,0.957845433255269,899,1,1,9,1,2,20
AGAP001015,3,AGAP001015__SITE02;AGAP001015__SITE03;AGAP001015__SITE04,1,0.955503512880562,958,1,1,9,1,3,20
AGAP001015,3,AGAP001015__SITE01;AGAP001015__SITE02;AGAP001015__SITE04,1,0.960772833723653,966,1,1,9,1,4,20
AGAP001015,3,AGAP001015__SITE01;AGAP001015__SITE03;AGAP001015__SITE04,1,0.956088992974239,966,1,1,9,1,5,20
AGAP001015,3,AGAP001015__SITE02;AGAP001015__SITE03;AGAP001015__SITE05,1,0.989461358313817,1514,1,1,9,1,6,20
AGAP001015,3,AGAP001015__SITE02;AGAP001015__SITE04;AGAP001015__SITE05,1,0.961943793911007,1514,1,1,9,1,7,20
AGAP001015,3,AGAP001015__SITE01;AGAP001015__SITE02;AGAP001015__SITE05,1,0.983021077283372,1522,1,1,9,1,8,20
AGAP001015,3,AGAP001015__SITE01;AGAP001015__SITE03;AGAP001015__SITE05,1,0.978337236533958,1522,1,1,9,1,9,20
AGAP001015,3,AGAP001015__SITE01;AGAP001015__SITE04;AGAP001015__SITE05,1,0.962529274004684,1522,1,1,9,1,10,20
AGAP001099,2,AGAP001099__SITE03;AGAP001099__SITE04,1,0.998400852878465,155,1,1,10,1,1,20
AGAP001099,2,AGAP001099__SITE02;AGAP001099__SITE04,1,0.998400852878465,161,1,1,10,1,2,20
AGAP001099,2,AGAP001099__SITE01;AGAP001099__SITE04,1,0.997334754797441,164,1,1,10,1,3,20
AGAP001099,2,AGAP001099__SITE04;AGAP001099__SITE05,1,0.883262260127932,219,1,1,10,1,4,20
AGAP001099,2,AGAP001099__SITE03;AGAP001099__SITE05,1,0.881663113006397,351,1,1,10,1,5,20
AGAP001099,2,AGAP001099__SITE02;AGAP001099__SITE05,1,0.881663113006397,357,1,1,10,1,6,20
AGAP001099,2,AGAP001099__SITE01;AGAP001099__SITE05,1,0.880597014925373,360,1,1,10,1,7,20
AGAP001099,2,AGAP001099__SITE01;AGAP001099__SITE02,0.998933901918977,0.99680170575693,26,0.997867564534231,1,10,0.998720610511656,8,20
AGAP001099,2,AGAP001099__SITE01;AGAP001099__SITE03,0.998933901918977,0.99680170575693,32,0.997867564534231,1,10,0.998720610511656,9,20
AGAP001099,2,AGAP001099__SITE02;AGAP001099__SITE03,0.998400852878465,0.998400852878465,29,0.995938051146384,1,10,0.997821927070994,10,20
AGAP001099,3,AGAP001099__SITE02;AGAP001099__SITE03;AGAP001099__SITE04,1,0.998400852878465,161,1,1,10,1,1,20
AGAP001099,3,AGAP001099__SITE01;AGAP001099__SITE02;AGAP001099__SITE04,1,0.99680170575693,164,1,1,10,1,2,20
AGAP001099,3,AGAP001099__SITE01;AGAP001099__SITE03;AGAP001099__SITE04,1,0.99680170575693,164,1,1,10,1,3,20
AGAP001099,3,AGAP001099__SITE03;AGAP001099__SITE04;AGAP001099__SITE05,1,0.881663113006397,351,1,1,10,1,4,20
AGAP001099,3,AGAP001099__SITE02;AGAP001099__SITE03;AGAP001099__SITE05,1,0.881663113006397,357,1,1,10,1,5,20
AGAP001099,3,AGAP001099__SITE02;AGAP001099__SITE04;AGAP001099__SITE05,1,0.881663113006397,357,1,1,10,1,6,20
AGAP001099,3,AGAP001099__SITE01;AGAP001099__SITE02;AGAP001099__SITE05,1,0.880063965884861,360,1,1,10,1,7,20
AGAP001099,3,AGAP001099__SITE01;AGAP001099__SITE03;AGAP001099__SITE05,1,0.880063965884861,360,1,1,10,1,8,20
AGAP001099,3,AGAP001099__SITE01;AGAP001099__SITE04;AGAP001099__SITE05,1,0.880597014925373,360,1,1,10,1,9,20
AGAP001099,3,AGAP001099__SITE01;AGAP001099__SITE02;AGAP001099__SITE03,0.998933901918977,0.99680170575693,32,0.997867564534231,1,10,0.998720610511656,10,20
AGAP001108,2,AGAP001108__SITE01;AGAP001108__SITE02,1,0.965351812366738,56,1,1,10,1,1,20
AGAP001108,2,AGAP001108__SITE01;AGAP001108__SITE03,1,0.689232409381663,59,1,1,10,1,2,20
AGAP001108,2,AGAP001108__SITE01;AGAP001108__SITE04,1,0.689232409381663,65,1,1,10,1,3,20
AGAP001108,2,AGAP001108__SITE02;AGAP001108__SITE05,1,0.960554371002132,158,1,1,10,1,4,20
AGAP001108,2,AGAP001108__SITE01;AGAP001108__SITE05,1,0.994136460554371,191,1,1,10,1,5,20
AGAP001108,2,AGAP001108__SITE04;AGAP001108__SITE05,0.994669509594883,0.689765458422175,149,0.987762345679012,1,10,0.993130409460633,6,20
AGAP001108,2,AGAP001108__SITE03;AGAP001108__SITE05,0.994669509594883,0.689765458422175,155,0.987762345679012,1,10,0.993130409460633,7,20
AGAP001108,2,AGAP001108__SITE02;AGAP001108__SITE03,0.967484008528785,0.68816631130064,26,0.935500841750842,0.8,10,0.941140657642523,8,20
AGAP001108,2,AGAP001108__SITE02;AGAP001108__SITE04,0.967484008528785,0.68816631130064,32,0.935500841750842,0.8,10,0.941140657642523,9,20
AGAP001108,2,AGAP001108__SITE03;AGAP001108__SITE04,0.689765458422175,0.689765458422175,29,0.604111111111111,0,10,0.595092608386638,10,20
AGAP001108,3,AGAP001108__SITE01;AGAP001108__SITE02;AGAP001108__SITE03,1,0.687633262260128,59,1,1,10,1,1,20
AGAP001108,3,AGAP001108__SITE01;AGAP001108__SITE02;AGAP001108__SITE04,1,0.687633262260128,65,1,1,10,1,2,20
AGAP001108,3,AGAP001108__SITE01;AGAP001108__SITE03;AGAP001108__SITE04,1,0.689232409381663,65,1,1,10,1,3,20
AGAP001108,3,AGAP001108__SITE02;AGAP001108__SITE03;AGAP001108__SITE05,1,0.68816631130064,158,1,1,10,1,4,20
AGAP001108,3,AGAP001108__SITE02;AGAP001108__SITE04;AGAP001108__SITE05,1,0.68816631130064,158,1,1,10,1,5,20
AGAP001108,3,AGAP001108__SITE01;AGAP001108__SITE02;AGAP001108__SITE05,1,0.96002132196162,191,1,1,10,1,6,20
AGAP001108,3,AGAP001108__SITE01;AGAP001108__SITE03;AGAP001108__SITE05,1,0.689232409381663,191,1,1,10,1,7,20
AGAP001108,3,AGAP001108__SITE01;AGAP001108__SITE04;AGAP001108__SITE05,1,0.689232409381663,191,1,1,10,1,8,20
AGAP001108,3,AGAP001108__SITE03;AGAP001108__SITE04;AGAP001108__SITE05,0.994669509594883,0.689765458422175,155,0.987762345679012,1,10,0.993130409460633,9,20
AGAP001108,3,AGAP001108__SITE02;AGAP001108__SITE03;AGAP001108__SITE04,0.967484008528785,0.68816631130064,32,0.935500841750842,0.8,10,0.941140657642523,10,20
AGAP001135,2,AGAP001135__SITE01;AGAP001135__SITE03,1,0.979211087420043,164,1,1,10,1,1,20
AGAP001135,2,AGAP001135__SITE01;AGAP001135__SITE04,1,0.697228144989339,216,1,1,10,1,2,20
AGAP001135,2,AGAP001135__SITE01;AGAP001135__SITE05,1,0.886460554371002,240,1,1,10,1,3,20
AGAP001135,2,AGAP001135__SITE01;AGAP001135__SITE02,0.999466950959488,0.8363539445629,56,0.998933782267115,1,10,0.999360305255827,4,20
AGAP001135,2,AGAP001135__SITE03;AGAP001135__SITE05,0.999466950959488,0.872601279317697,99,0.995777777777777,1,10,0.998413503909026,5,20
AGAP001135,2,AGAP001135__SITE03;AGAP001135__SITE04,0.998933901918977,0.683901918976546,75,0.993947417316983,1,10,0.997544566346481,6,20
AGAP001135,2,AGAP001135__SITE02;AGAP001135__SITE03,0.998933901918977,0.822494669509595,131,0.993947417316983,1,10,0.997544566346481,7,20
AGAP001135,2,AGAP001135__SITE02;AGAP001135__SITE05,0.996268656716418,0.732409381663113,207,0.991609939979505,1,10,0.995244176023702,8,20
AGAP001135,2,AGAP001135__SITE04;AGAP001135__SITE05,0.949893390191898,0.640191897654584,47,0.903098591549296,0.6,10,0.900865611579928,9,20
AGAP001135,2,AGAP001135__SITE02;AGAP001135__SITE04,0.873667377398721,0.665778251599147,183,0.704162021553326,0.1,10,0.74544903290523,10,20
AGAP001135,3,AGAP001135__SITE03;AGAP001135__SITE04;AGAP001135__SITE05,1,0.624200426439233,99,1,1,10,1,1,20
AGAP001135,3,AGAP001135__SITE01;AGAP001135__SITE02;AGAP001135__SITE03,1,0.819829424307036,164,1,1,10,1,2,20
AGAP001135,3,AGAP001135__SITE02;AGAP001135__SITE03;AGAP001135__SITE05,1,0.716417910447761,207,1,1,10,1,3,20
AGAP001135,3,AGAP001135__SITE02;AGAP001135__SITE04;AGAP001135__SITE05,1,0.609275053304904,207,1,1,10,1,4,20
AGAP001135,3,AGAP001135__SITE01;AGAP001135__SITE02;AGAP001135__SITE04,1,0.663113006396588,216,1,1,10,1,5,20
AGAP001135,3,AGAP001135__SITE01;AGAP001135__SITE03;AGAP001135__SITE04,1,0.680703624733476,216,1,1,10,1,6,20
AGAP001135,3,AGAP001135__SITE01;AGAP001135__SITE02;AGAP001135__SITE05,1,0.729744136460554,240,1,1,10,1,7,20
AGAP001135,3,AGAP001135__SITE01;AGAP001135__SITE03;AGAP001135__SITE05,1,0.869402985074627,240,1,1,10,1,8,20
AGAP001135,3,AGAP001135__SITE01;AGAP001135__SITE04;AGAP001135__SITE05,1,0.636993603411514,240,1,1,10,1,9,20
AGAP001135,3,AGAP001135__SITE02;AGAP001135__SITE03;AGAP001135__SITE04,0.998933901918977,0.649253731343284,183,0.993947417316983,1,10,0.997544566346481,10,20
AGAP001526,2,AGAP001526__SITE03;AGAP001526__SITE04,1,0.952025586353944,231,1,1,10,1,1,20
AGAP001526,2,AGAP001526__SITE03;AGAP001526__SITE05,0.999466950959488,0.945628997867804,237,0.997172619047619,1,10,0.998831956289978,2,20
AGAP001526,2,AGAP001526__SITE01;AGAP001526__SITE02,0.998933901918977,0.493070362473348,48,0.997867564534231,1,10,0.998720610511656,3,20
AGAP001526,2,AGAP001526__SITE01;AGAP001526__SITE04,0.999466950959488,0.962686567164179,294,0.994242424242424,1,10,0.99795289784842,4,20
AGAP001526,2,AGAP001526__SITE01;AGAP001526__SITE05,0.999466950959488,0.955756929637527,300,0.994242424242424,1,10,0.99795289784842,5,20
AGAP001526,2,AGAP001526__SITE01;AGAP001526__SITE03,0.999466950959488,0.956289978678038,86,0.992083333333333,1,10,0.997305170575693,6,20
AGAP001526,2,AGAP001526__SITE02;AGAP001526__SITE04,0.99680170575693,0.491471215351812,269,0.994706119162641,1,10,0.99649285920295,7,20
AGAP001526,2,AGAP001526__SITE02;AGAP001526__SITE05,0.993603411513859,0.48773987206823,275,0.984763198757764,1,10,0.991591006535645,8,20
AGAP001526,2,AGAP001526__SITE02;AGAP001526__SITE03,0.989339019189765,0.492537313432836,61,0.979690255731922,1,10,0.987510488233436,9,20
AGAP001526,2,AGAP001526__SITE04;AGAP001526__SITE05,0.982409381663113,0.96908315565032,29,0.901912078531797,0.8,10,0.940019252557407,10,20
AGAP001526,3,AGAP001526__SITE01;AGAP001526__SITE02;AGAP001526__SITE03,1,0.477078891257996,86,1,1,10,1,1,20
AGAP001526,3,AGAP001526__SITE03;AGAP001526__SITE04;AGAP001526__SITE05,1,0.942430703624733,237,1,1,10,1,2,20
AGAP001526,3,AGAP001526__SITE02;AGAP001526__SITE03;AGAP001526__SITE04,1,0.474946695095949,269,1,1,10,1,3,20
AGAP001526,3,AGAP001526__SITE01;AGAP001526__SITE02;AGAP001526__SITE04,1,0.476012793176972,294,1,1,10,1,4,20
AGAP001526,3,AGAP001526__SITE01;AGAP001526__SITE03;AGAP001526__SITE04,1,0.936034115138593,294,1,1,10,1,5,20
AGAP001526,3,AGAP001526__SITE01;AGAP001526__SITE02;AGAP001526__SITE05,1,0.47228144989339,300,1,1,10,1,6,20
AGAP001526,3,AGAP001526__SITE01;AGAP001526__SITE03;AGAP001526__SITE05,1,0.929637526652452,300,1,1,10,1,7,20
AGAP001526,3,AGAP001526__SITE02;AGAP001526__SITE03;AGAP001526__SITE05,0.999466950959488,0.471215351812367,275,0.997172619047619,1,10,0.998831956289978,8,20
AGAP001526,3,AGAP001526__SITE01;AGAP001526__SITE04;AGAP001526__SITE05,0.999466950959488,0.952558635394456,300,0.994242424242424,1,10,0.99795289784842,9,20
AGAP001526,3,AGAP001526__SITE02;AGAP001526__SITE04;AGAP001526__SITE05,0.997334754797441,0.485074626865672,275,0.994921066252587,1,10,0.996877172754241,10,20
AGAP002004,2,AGAP002004__SITE02;AGAP002004__SITE03,1,0.979744136460554,92,1,1,10,1,1,20
AGAP002004,2,AGAP002004__SITE01;AGAP002004__SITE02,1,0.960554371002132,234,1,1,10,1,2,20
AGAP002004,2,AGAP002004__SITE02;AGAP002004__SITE04,1,0.963219616204691,285,1,1,10,1,3,20
AGAP002004,2,AGAP002004__SITE01;AGAP002004__SITE03,1,0.948827292110874,303,1,1,10,1,4,20
AGAP002004,2,AGAP002004__SITE03;AGAP002004__SITE05,1,0.946162046908315,414,1,1,10,1,5,20
AGAP002004,2,AGAP002004__SITE02;AGAP002004__SITE05,1,0.957889125799574,483,1,1,10,1,6,20
AGAP002004,2,AGAP002004__SITE01;AGAP002004__SITE04,1,0.932302771855011,496,1,1,10,1,7,20
AGAP002004,2,AGAP002004__SITE01;AGAP002004__SITE05,1,0.926972281449893,694,1,1,10,1,8,20
AGAP002004,2,AGAP002004__SITE03;AGAP002004__SITE04,0.999466950959488,0.952025586353944,216,0.994242424242424,1,10,0.99795289784842,9,20
AGAP002004,2,AGAP002004__SITE04;AGAP002004__SITE05,0.996268656716418,0.933368869936034,221,0.991609939979505,1,10,0.995244176023702,10,20
AGAP002004,3,AGAP002004__SITE02;AGAP002004__SITE03;AGAP002004__SITE04,1,0.947761194029851,285,1,1,10,1,1,20
AGAP002004,3,AGAP002004__SITE01;AGAP002004__SITE02;AGAP002004__SITE03,1,0.94456289978678,303,1,1,10,1,2,20
AGAP002004,3,AGAP002004__SITE03;AGAP002004__SITE04;AGAP002004__SITE05,1,0.917910447761194,414,1,1,10,1,3,20
AGAP002004,3,AGAP002004__SITE02;AGAP002004__SITE03;AGAP002004__SITE05,1,0.941897654584222,483,1,1,10,1,4,20
AGAP002004,3,AGAP002004__SITE02;AGAP002004__SITE04;AGAP002004__SITE05,1,0.92910447761194,483,1,1,10,1,5,20
AGAP002004,3,AGAP002004__SITE01;AGAP002004__SITE02;AGAP002004__SITE04,1,0.928038379530917,496,1,1,10,1,6,20
AGAP002004,3,AGAP002004__SITE01;AGAP002004__SITE03;AGAP002004__SITE04,1,0.916844349680171,496,1,1,10,1,7,20
AGAP002004,3,AGAP002004__SITE01;AGAP002004__SITE02;AGAP002004__SITE05,1,0.9227078891258,694,1,1,10,1,8,20
AGAP002004,3,AGAP002004__SITE01;AGAP002004__SITE03;AGAP002004__SITE05,1,0.910980810234541,694,1,1,10,1,9,20
AGAP002004,3,AGAP002004__SITE01;AGAP002004__SITE04;AGAP002004__SITE05,1,0.89818763326226,694,1,1,10,1,10,20
AGAP002171,2,AGAP002171__SITE01;AGAP002171__SITE02,0.993603411513859,0.312366737739872,231,0.980666666666667,1,10,0.990362046908315,1,20
AGAP002171,2,AGAP002171__SITE01;AGAP002171__SITE03,0.993603411513859,0.284648187633262,243,0.980666666666667,1,10,0.990362046908315,2,20
AGAP002171,2,AGAP002171__SITE01;AGAP002171__SITE04,0.993603411513859,0.285181236673774,246,0.980666666666667,1,10,0.990362046908315,3,20
AGAP002171,2,AGAP002171__SITE01;AGAP002171__SITE05,0.993603411513859,0.267057569296375,249,0.980666666666667,1,10,0.990362046908315,4,20
AGAP002171,2,AGAP002171__SITE02;AGAP002171__SITE04,0.346481876332623,0.255330490405117,38,0.169825899843505,0,10,0.258836895752625,5,20
AGAP002171,2,AGAP002171__SITE02;AGAP002171__SITE03,0.345948827292111,0.255330490405117,35,0.169825899843505,0,10,0.258517066328318,6,20
AGAP002171,2,AGAP002171__SITE02;AGAP002171__SITE05,0.345948827292111,0.23773987206823,41,0.169825899843505,0,10,0.258517066328318,7,20
AGAP002171,2,AGAP002171__SITE03;AGAP002171__SITE04,0.287313432835821,0.286780383795309,26,0.15691510172144,0,10,0.219462590217924,8,20
AGAP002171,2,AGAP002171__SITE04;AGAP002171__SITE05,0.287313432835821,0.269189765458422,26,0.15691510172144,0,10,0.219462590217924,9,20
AGAP002171,2,AGAP002171__SITE03;AGAP002171__SITE05,0.287313432835821,0.26865671641791,29,0.15691510172144,0,10,0.219462590217924,10,20
AGAP002171,3,AGAP002171__SITE01;AGAP002171__SITE02;AGAP002171__SITE03,0.993603411513859,0.25319829424307,243,0.980666666666667,1,10,0.990362046908315,1,20
AGAP002171,3,AGAP002171__SITE01;AGAP002171__SITE02;AGAP002171__SITE04,0.993603411513859,0.25319829424307,246,0.980666666666667,1,10,0.990362046908315,2,20
AGAP002171,3,AGAP002171__SITE01;AGAP002171__SITE03;AGAP002171__SITE04,0.993603411513859,0.284648187633262,246,0.980666666666667,1,10,0.990362046908315,3,20
AGAP002171,3,AGAP002171__SITE01;AGAP002171__SITE02;AGAP002171__SITE05,0.993603411513859,0.235607675906183,249,0.980666666666667,1,10,0.990362046908315,4,20
AGAP002171,3,AGAP002171__SITE01;AGAP002171__SITE03;AGAP002171__SITE05,0.993603411513859,0.266524520255864,249,0.980666666666667,1,10,0.990362046908315,5,20
AGAP002171,3,AGAP002171__SITE01;AGAP002171__SITE04;AGAP002171__SITE05,0.993603411513859,0.267057569296375,249,0.980666666666667,1,10,0.990362046908315,6,20
AGAP002171,3,AGAP002171__SITE02;AGAP002171__SITE03;AGAP002171__SITE04,0.346481876332623,0.255330490405117,38,0.169825899843505,0,10,0.258836895752625,7,20
AGAP002171,3,AGAP002171__SITE02;AGAP002171__SITE03;AGAP002171__SITE05,0.346481876332623,0.23773987206823,41,0.169825899843505,0,10,0.258836895752625,8,20
AGAP002171,3,AGAP002171__SITE02;AGAP002171__SITE04;AGAP002171__SITE05,0.346481876332623,0.23773987206823,41,0.169825899843505,0,10,0.258836895752625,9,20
AGAP002171,3,AGAP002171__SITE03;AGAP002171__SITE04;AGAP002171__SITE05,0.287313432835821,0.26865671641791,29,0.15691510172144,0,10,0.219462590217924,10,20
AGAP002300,2,AGAP002300__SITE04;AGAP002300__SITE05,1,0.988805970149254,71,1,1,10,1,1,20
AGAP002300,2,AGAP002300__SITE03;AGAP002300__SITE05,1,0.989872068230277,72,1,1,10,1,2,20
AGAP002300,2,AGAP002300__SITE01;AGAP002300__SITE03,1,0.912046908315565,9690,1,1,10,1,3,20
AGAP002300,2,AGAP002300__SITE01;AGAP002300__SITE04,1,0.910980810234541,9691,1,1,10,1,4,20
AGAP002300,2,AGAP002300__SITE01;AGAP002300__SITE05,1,0.917910447761194,9739,1,1,10,1,5,20
AGAP002300,2,AGAP002300__SITE02;AGAP002300__SITE05,0.998400852878465,0.276119402985075,9695,0.995322886989554,1,10,0.997637377823945,6,20
AGAP002300,2,AGAP002300__SITE02;AGAP002300__SITE03,0.993603411513859,0.275053304904051,9646,0.972142425810904,1,10,0.987804774651587,7,20
AGAP002300,2,AGAP002300__SITE02;AGAP002300__SITE04,0.993070362473348,0.27452025586354,9647,0.972142425810904,1,10,0.98748494522728,8,20
AGAP002300,2,AGAP002300__SITE03;AGAP002300__SITE04,0.992004264392324,0.990938166311301,24,0.971888820847792,1,10,0.986769204889732,9,20
AGAP002300,2,AGAP002300__SITE01;AGAP002300__SITE02,0.941897654584222,0.254797441364606,67,0.875939345142244,0.5,10,0.877920396293206,10,20
AGAP002300,3,AGAP002300__SITE03;AGAP002300__SITE04;AGAP002300__SITE05,1,0.988805970149254,72,1,1,10,1,1,20
