gene_id,portfolio_size,portfolio_site_ids,n_sites_callable,portfolio_span_bp,global_at_least_one_intact_fraction,population_q10_at_least_one_intact,population_breadth_ge_0_95,global_all_targets_intact_fraction,populations_assessed,multiplex_robustness_score,portfolio_rank_within_gene_size
AGAP005127,2,AGAP005127__SITE03;AGAP005127__SITE05,2,243,1,1,1,0.988272921108742,10,1,5
AGAP005127,2,AGAP005127__SITE02;AGAP005127__SITE04,2,248,1,1,1,0.976545842217484,10,1,6
AGAP005127,2,AGAP005127__SITE02;AGAP005127__SITE05,2,285,1,1,1,0.990938166311301,10,1,7
AGAP005127,2,AGAP005127__SITE01;AGAP005127__SITE04,2,321,1,1,1,0.955223880597015,10,1,8
AGAP005127,2,AGAP005127__SITE01;AGAP005127__SITE05,2,358,1,1,1,0.969616204690831,10,1,9
AGAP005127,2,AGAP005127__SITE04;AGAP005127__SITE05,2,60,0.999466950959488,0.998933782267116,1,0.977611940298507,10,0.999360305255827,10
AGAP005127,3,AGAP005127__SITE01;AGAP005127__SITE02;AGAP005127__SITE03,3,138,1,1,1,0.961620469083156,10,1,1
AGAP005127,3,AGAP005127__SITE03;AGAP005127__SITE04;AGAP005127__SITE05,3,243,1,1,1,0.970149253731343,10,1,2
AGAP005127,3,AGAP005127__SITE02;AGAP005127__SITE03;AGAP005127__SITE04,3,248,1,1,1,0.96908315565032,10,1,3
AGAP005127,3,AGAP005127__SITE02;AGAP005127__SITE03;AGAP005127__SITE05,3,285,1,1,1,0.983475479744136,10,1,4
AGAP005127,3,AGAP005127__SITE02;AGAP005127__SITE04;AGAP005127__SITE05,3,285,1,1,1,0.972814498933902,10,1,5
AGAP005127,3,AGAP005127__SITE01;AGAP005127__SITE02;AGAP005127__SITE04,3,321,1,1,1,0.950426439232409,10,1,6
AGAP005127,3,AGAP005127__SITE01;AGAP005127__SITE03;AGAP005127__SITE04,3,321,1,1,1,0.947761194029851,10,1,7
AGAP005127,3,AGAP005127__SITE01;AGAP005127__SITE02;AGAP005127__SITE05,3,358,1,1,1,0.964818763326226,10,1,8
AGAP005127,3,AGAP005127__SITE01;AGAP005127__SITE03;AGAP005127__SITE05,3,358,1,1,1,0.962153518123667,10,1,9
AGAP005127,3,AGAP005127__SITE01;AGAP005127__SITE04;AGAP005127__SITE05,3,358,1,1,1,0.951492537313433,10,1,10
AGAP005130,2,AGAP005130__SITE02;AGAP005130__SITE03,2,52,1,1,1,0.995202558635394,10,1,1
AGAP005130,2,AGAP005130__SITE02;AGAP005130__SITE04,2,59,1,1,1,0.995735607675906,10,1,2
AGAP005130,2,AGAP005130__SITE01;AGAP005130__SITE02,2,124,1,1,1,0.96002132196162,10,1,3
AGAP005130,2,AGAP005130__SITE01;AGAP005130__SITE03,2,153,1,1,1,0.961620469083156,10,1,4
AGAP005130,2,AGAP005130__SITE01;AGAP005130__SITE04,2,160,1,1,1,0.962153518123667,10,1,5
AGAP005130,2,AGAP005130__SITE04;AGAP005130__SITE05,2,321,1,1,1,0.965884861407249,10,1,6
AGAP005130,2,AGAP005130__SITE03;AGAP005130__SITE05,2,328,1,1,1,0.965351812366738,10,1,7
AGAP005130,2,AGAP005130__SITE01;AGAP005130__SITE05,2,458,1,1,1,0.930170575692964,10,1,8
AGAP005130,2,AGAP005130__SITE02;AGAP005130__SITE05,2,357,0.999466950959488,0.998933782267116,1,0.964285714285714,10,0.999360305255827,9
AGAP005130,2,AGAP005130__SITE03;AGAP005130__SITE04,2,30,0.998933901918977,0.995160493827161,1,0.998400852878465,10,0.997908489299534,10
AGAP005130,3,AGAP005130__SITE02;AGAP005130__SITE03;AGAP005130__SITE04,3,59,1,1,1,0.995202558635394,10,1,1
AGAP005130,3,AGAP005130__SITE01;AGAP005130__SITE02;AGAP005130__SITE03,3,153,1,1,1,0.958422174840085,10,1,2
AGAP005130,3,AGAP005130__SITE01;AGAP005130__SITE02;AGAP005130__SITE04,3,160,1,1,1,0.958955223880597,10,1,3
AGAP005130,3,AGAP005130__SITE01;AGAP005130__SITE03;AGAP005130__SITE04,3,160,1,1,1,0.961620469083156,10,1,4
AGAP005130,3,AGAP005130__SITE03;AGAP005130__SITE04;AGAP005130__SITE05,3,328,1,1,1,0.965351812366738,10,1,5
AGAP005130,3,AGAP005130__SITE02;AGAP005130__SITE03;AGAP005130__SITE05,3,357,1,1,1,0.962686567164179,10,1,6
AGAP005130,3,AGAP005130__SITE02;AGAP005130__SITE04;AGAP005130__SITE05,3,357,1,1,1,0.963219616204691,10,1,7
AGAP005130,3,AGAP005130__SITE01;AGAP005130__SITE02;AGAP005130__SITE05,3,458,1,1,1,0.927505330490405,10,1,8
AGAP005130,3,AGAP005130__SITE01;AGAP005130__SITE03;AGAP005130__SITE05,3,458,1,1,1,0.928571428571429,10,1,9
AGAP005130,3,AGAP005130__SITE01;AGAP005130__SITE04;AGAP005130__SITE05,3,458,1,1,1,0.92910447761194,10,1,10
AGAP005321,2,AGAP005321__SITE01;AGAP005321__SITE04,2,127,1,1,1,0.977611940298507,10,1,1
AGAP005321,2,AGAP005321__SITE01;AGAP005321__SITE05,2,128,1,1,1,0.977611940298507,10,1,2
AGAP005321,2,AGAP005321__SITE01;AGAP005321__SITE02,2,119,0.999466950959488,0.997172619047619,1,0.935501066098081,10,0.998831956289979,3
AGAP005321,2,AGAP005321__SITE01;AGAP005321__SITE03,2,120,0.999466950959488,0.997172619047619,1,0.935501066098081,10,0.998831956289979,4
AGAP005321,2,AGAP005321__SITE03;AGAP005321__SITE04,2,30,0.99680170575693,0.984059523809524,1,0.930703624733475,10,0.993298880597015,5
AGAP005321,2,AGAP005321__SITE02;AGAP005321__SITE04,2,31,0.99680170575693,0.984059523809524,1,0.930703624733475,10,0.993298880597015,6
AGAP005321,2,AGAP005321__SITE03;AGAP005321__SITE05,2,31,0.99680170575693,0.984059523809524,1,0.930703624733475,10,0.993298880597015,7
AGAP005321,2,AGAP005321__SITE02;AGAP005321__SITE05,2,32,0.99680170575693,0.984059523809524,1,0.930703624733475,10,0.993298880597015,8
AGAP005321,2,AGAP005321__SITE04;AGAP005321__SITE05,2,24,0.985074626865672,0.935,0.9,0.985074626865672,10,0.961544776119403,9
AGAP005321,2,AGAP005321__SITE02;AGAP005321__SITE03,2,24,0.942430703624733,0.915415564373898,0.6,0.942430703624733,10,0.900083091487009,10
AGAP005321,3,AGAP005321__SITE01;AGAP005321__SITE02;AGAP005321__SITE04,3,127,1,1,1,0.923773987206823,10,1,1
AGAP005321,3,AGAP005321__SITE01;AGAP005321__SITE03;AGAP005321__SITE04,3,127,1,1,1,0.923773987206823,10,1,2
AGAP005321,3,AGAP005321__SITE01;AGAP005321__SITE02;AGAP005321__SITE05,3,128,1,1,1,0.923773987206823,10,1,3
AGAP005321,3,AGAP005321__SITE01;AGAP005321__SITE03;AGAP005321__SITE05,3,128,1,1,1,0.923773987206823,10,1,4
AGAP005321,3,AGAP005321__SITE01;AGAP005321__SITE04;AGAP005321__SITE05,3,128,1,1,1,0.977611940298507,10,1,5
AGAP005321,3,AGAP005321__SITE01;AGAP005321__SITE02;AGAP005321__SITE03,3,120,0.999466950959488,0.997172619047619,1,0.935501066098081,10,0.998831956289979,6
AGAP005321,3,AGAP005321__SITE02;AGAP005321__SITE03;AGAP005321__SITE04,3,31,0.99680170575693,0.984059523809524,1,0.930703624733475,10,0.993298880597015,7
AGAP005321,3,AGAP005321__SITE03;AGAP005321__SITE04;AGAP005321__SITE05,3,31,0.99680170575693,0.984059523809524,1,0.930703624733475,10,0.993298880597015,8
AGAP005321,3,AGAP005321__SITE02;AGAP005321__SITE03;AGAP005321__SITE05,3,32,0.99680170575693,0.984059523809524,1,0.930703624733475,10,0.993298880597015,9
AGAP005321,3,AGAP005321__SITE02;AGAP005321__SITE04;AGAP005321__SITE05,3,32,0.99680170575693,0.984059523809524,1,0.930703624733475,10,0.993298880597015,10
AGAP005406,2,AGAP005406__SITE01;AGAP005406__SITE02,2,96,1,1,1,0.890191897654584,10,1,1
AGAP005406,2,AGAP005406__SITE01;AGAP005406__SITE03,2,97,1,1,1,0.890191897654584,10,1,2
AGAP005406,2,AGAP005406__SITE01;AGAP005406__SITE05,2,392,0.999466950959488,0.995777777777778,1,0.716950959488273,10,0.998413503909026,3
AGAP005406,2,AGAP005406__SITE01;AGAP005406__SITE04,2,151,0.991471215351812,0.964058898847631,1,0.649253731343284,10,0.984100398865377,4
AGAP005406,2,AGAP005406__SITE04;AGAP005406__SITE05,2,264,0.983475479744136,0.946057971014493,0.9,0.505863539445629,10,0.96390267915083,5
AGAP005406,2,AGAP005406__SITE03;AGAP005406__SITE05,2,318,0.980277185501066,0.857905982905983,0.9,0.758528784648188,10,0.935538106172434,6
AGAP005406,2,AGAP005406__SITE02;AGAP005406__SITE05,2,319,0.980277185501066,0.857905982905983,0.9,0.758528784648188,10,0.935538106172434,7
AGAP005406,2,AGAP005406__SITE03;AGAP005406__SITE04,2,77,0.979744136460554,0.9249423815621,0.7,0.683368869936034,10,0.935329196344962,8
AGAP005406,2,AGAP005406__SITE02;AGAP005406__SITE04,2,78,0.979744136460554,0.9249423815621,0.7,0.683368869936034,10,0.935329196344962,9
AGAP005406,2,AGAP005406__SITE02;AGAP005406__SITE03,2,24,0.956289978678038,0.82457264957265,0.6,0.956289978678038,10,0.881145782078618,10
AGAP005406,3,AGAP005406__SITE01;AGAP005406__SITE02;AGAP005406__SITE03,3,97,1,1,1,0.890191897654584,10,1,1
AGAP005406,3,AGAP005406__SITE01;AGAP005406__SITE02;AGAP005406__SITE04,3,151,1,1,1,0.625799573560768,10,1,2
AGAP005406,3,AGAP005406__SITE01;AGAP005406__SITE03;AGAP005406__SITE04,3,151,1,1,1,0.625799573560768,10,1,3
AGAP005406,3,AGAP005406__SITE03;AGAP005406__SITE04;AGAP005406__SITE05,3,318,1,1,1,0.502132196162047,10,1,4
AGAP005406,3,AGAP005406__SITE02;AGAP005406__SITE04;AGAP005406__SITE05,3,319,1,1,1,0.502132196162047,10,1,5
AGAP005406,3,AGAP005406__SITE01;AGAP005406__SITE02;AGAP005406__SITE05,3,392,1,1,1,0.692963752665245,10,1,6
AGAP005406,3,AGAP005406__SITE01;AGAP005406__SITE03;AGAP005406__SITE05,3,392,1,1,1,0.692963752665245,10,1,7
AGAP005406,3,AGAP005406__SITE01;AGAP005406__SITE04;AGAP005406__SITE05,3,392,0.999466950959488,0.995777777777778,1,0.448294243070363,10,0.998413503909026,8
AGAP005406,3,AGAP005406__SITE02;AGAP005406__SITE03;AGAP005406__SITE05,3,319,0.980277185501066,0.857905982905983,0.9,0.758528784648188,10,0.935538106172434,9
AGAP005406,3,AGAP005406__SITE02;AGAP005406__SITE03;AGAP005406__SITE04,3,78,0.979744136460554,0.9249423815621,0.7,0.683368869936034,10,0.935329196344962,10
AGAP005763,2,AGAP005763__SITE01;AGAP005763__SITE04,2,271,0.997334754797441,0.990283289241623,1,0.937100213219616,10,0.995485839650951,1
AGAP005763,2,AGAP005763__SITE01;AGAP005763__SITE05,2,273,0.997334754797441,0.990283289241623,1,0.934434968017058,10,0.995485839650951,2
AGAP005763,2,AGAP005763__SITE01;AGAP005763__SITE02,2,47,0.994136460554371,0.982529761904762,1,0.0495735607675906,10,0.991240804904051,3
AGAP005763,2,AGAP005763__SITE01;AGAP005763__SITE03,2,50,0.994136460554371,0.982529761904762,1,0.0495735607675906,10,0.991240804904051,4
AGAP005763,2,AGAP005763__SITE04;AGAP005763__SITE05,2,25,0.940831556503198,0.825507246376812,0.6,0.937100213219616,10,0.872151107814963,5
AGAP005763,2,AGAP005763__SITE03;AGAP005763__SITE04,2,244,0.94136460554371,0.819749670619236,0.6,0.0485074626865672,10,0.870743664511997,6
AGAP005763,2,AGAP005763__SITE02;AGAP005763__SITE04,2,247,0.94136460554371,0.819749670619236,0.6,0.0485074626865672,10,0.870743664511997,7
AGAP005763,2,AGAP005763__SITE03;AGAP005763__SITE05,2,246,0.938699360341151,0.825507246376812,0.5,0.0485074626865672,10,0.860871790117734,8
AGAP005763,2,AGAP005763__SITE02;AGAP005763__SITE05,2,249,0.938699360341151,0.825507246376812,0.5,0.0485074626865672,10,0.860871790117734,9
AGAP005763,2,AGAP005763__SITE02;AGAP005763__SITE03,2,26,0.0495735607675906,0.00491071428571428,0,0.0495735607675906,10,0.0312173507462687,10
AGAP005763,3,AGAP005763__SITE01;AGAP005763__SITE02;AGAP005763__SITE04,3,271,0.997334754797441,0.990283289241623,1,0.0485074626865672,10,0.995485839650951,1
AGAP005763,3,AGAP005763__SITE01;AGAP005763__SITE03;AGAP005763__SITE04,3,271,0.997334754797441,0.990283289241623,1,0.0485074626865672,10,0.995485839650951,2
AGAP005763,3,AGAP005763__SITE01;AGAP005763__SITE02;AGAP005763__SITE05,3,273,0.997334754797441,0.990283289241623,1,0.0485074626865672,10,0.995485839650951,3
AGAP005763,3,AGAP005763__SITE01;AGAP005763__SITE03;AGAP005763__SITE05,3,273,0.997334754797441,0.990283289241623,1,0.0485074626865672,10,0.995485839650951,4
AGAP005763,3,AGAP005763__SITE01;AGAP005763__SITE04;AGAP005763__SITE05,3,273,0.997334754797441,0.990283289241623,1,0.933901918976546,10,0.995485839650951,5
AGAP005763,3,AGAP005763__SITE01;AGAP005763__SITE02;AGAP005763__SITE03,3,50,0.994136460554371,0.982529761904762,1,0.0495735607675906,10,0.991240804904051,6
AGAP005763,3,AGAP005763__SITE03;AGAP005763__SITE04;AGAP005763__SITE05,3,246,0.941897654584222,0.825507246376812,0.6,0.0485074626865672,10,0.872790766663577,7
AGAP005763,3,AGAP005763__SITE02;AGAP005763__SITE04;AGAP005763__SITE05,3,249,0.941897654584222,0.825507246376812,0.6,0.0485074626865672,10,0.872790766663577,8
AGAP005763,3,AGAP005763__SITE02;AGAP005763__SITE03;AGAP005763__SITE04,3,247,0.94136460554371,0.819749670619236,0.6,0.0485074626865672,10,0.870743664511997,9
AGAP005763,3,AGAP005763__SITE02;AGAP005763__SITE03;AGAP005763__SITE05,3,249,0.938699360341151,0.825507246376812,0.5,0.0485074626865672,10,0.860871790117734,10
AGAP005871,2,AGAP005871__SITE01;AGAP005871__SITE02,2,40,1,1,1,0.938699360341151,10,1,1
AGAP005871,2,AGAP005871__SITE01;AGAP005871__SITE03,2,78,1,1,1,0.300639658848614,10,1,2
AGAP005871,2,AGAP005871__SITE01;AGAP005871__SITE04,2,255,1,1,1,0.714818763326226,10,1,3
AGAP005871,2,AGAP005871__SITE01;AGAP005871__SITE05,2,265,1,1,1,0.479744136460554,10,1,4
AGAP005871,2,AGAP005871__SITE02;AGAP005871__SITE04,2,238,0.945095948827292,0.796588164251208,0.5,0.709488272921109,10,0.856034018571737,5
AGAP005871,2,AGAP005871__SITE02;AGAP005871__SITE03,2,61,0.939765458422175,0.782638888888889,0.5,0.300639658848614,10,0.848650941719972,6
AGAP005871,2,AGAP005871__SITE02;AGAP005871__SITE05,2,248,0.939765458422175,0.782638888888889,0.5,0.479744136460554,10,0.848650941719972,7
AGAP005871,2,AGAP005871__SITE03;AGAP005871__SITE04,2,200,0.718550106609808,0.560760869565217,0,0.297974413646055,10,0.59935832483545,8
AGAP005871,2,AGAP005871__SITE04;AGAP005871__SITE05,2,33,0.715351812366738,0.560760869565217,0,0.480277185501066,10,0.597439348289608,9
AGAP005871,2,AGAP005871__SITE03;AGAP005871__SITE05,2,210,0.484008528784648,0.140277777777778,0,0.297441364605544,10,0.332488450604122,10
AGAP005871,3,AGAP005871__SITE01;AGAP005871__SITE02;AGAP005871__SITE03,3,78,1,1,1,0.300106609808102,10,1,1
AGAP005871,3,AGAP005871__SITE01;AGAP005871__SITE02;AGAP005871__SITE04,3,255,1,1,1,0.708955223880597,10,1,2
AGAP005871,3,AGAP005871__SITE01;AGAP005871__SITE03;AGAP005871__SITE04,3,255,1,1,1,0.297441364605544,10,1,3
AGAP005871,3,AGAP005871__SITE01;AGAP005871__SITE02;AGAP005871__SITE05,3,265,1,1,1,0.479211087420043,10,1,4
AGAP005871,3,AGAP005871__SITE01;AGAP005871__SITE03;AGAP005871__SITE05,3,265,1,1,1,0.296908315565032,10,1,5
AGAP005871,3,AGAP005871__SITE01;AGAP005871__SITE04;AGAP005871__SITE05,3,265,1,1,1,0.479744136460554,10,1,6
AGAP005871,3,AGAP005871__SITE02;AGAP005871__SITE03;AGAP005871__SITE04,3,238,0.945095948827292,0.796588164251208,0.5,0.297441364605544,10,0.856034018571737,7
AGAP005871,3,AGAP005871__SITE02;AGAP005871__SITE04;AGAP005871__SITE05,3,248,0.945095948827292,0.796588164251208,0.5,0.479744136460554,10,0.856034018571737,8
AGAP005871,3,AGAP005871__SITE02;AGAP005871__SITE03;AGAP005871__SITE05,3,248,0.939765458422175,0.782638888888889,0.5,0.296908315565032,10,0.848650941719972,9
AGAP005871,3,AGAP005871__SITE03;AGAP005871__SITE04;AGAP005871__SITE05,3,210,0.718550106609808,0.560760869565217,0,0.297441364605544,10,0.59935832483545,10
AGAP005874,2,AGAP005874__SITE02;AGAP005874__SITE03,2,93,1,1,1,0.995735607675906,10,1,1
AGAP005874,2,AGAP005874__SITE03;AGAP005874__SITE05,2,138,1,1,1,0.797974413646056,10,1,2
AGAP005874,2,AGAP005874__SITE02;AGAP005874__SITE05,2,208,1,1,1,0.794776119402985,10,1,3
AGAP005874,2,AGAP005874__SITE03;AGAP005874__SITE04,2,57,0.999466950959488,0.996557971014493,1,0.513859275053305,10,0.998647561880041,4
AGAP005874,2,AGAP005874__SITE01;AGAP005874__SITE03,2,102,0.999466950959488,0.996557971014493,1,0.906183368869936,10,0.998647561880041,5
AGAP005874,2,AGAP005874__SITE02;AGAP005874__SITE04,2,127,0.99680170575693,0.983901515151515,1,0.513326226012793,10,0.993251477999612,6
AGAP005874,2,AGAP005874__SITE01;AGAP005874__SITE02,2,32,0.996268656716418,0.983901515151515,1,0.906183368869936,10,0.992931648575305,7
AGAP005874,2,AGAP005874__SITE01;AGAP005874__SITE05,2,217,0.979211087420043,0.924478873239437,0.8,0.725479744136461,10,0.944870314423856,8
AGAP005874,2,AGAP005874__SITE04;AGAP005874__SITE05,2,104,0.920575692963753,0.810079895949461,0.4,0.391791044776119,10,0.83536938456309,9
AGAP005874,2,AGAP005874__SITE01;AGAP005874__SITE04,2,136,0.906716417910448,0.709111111111111,0.5,0.513326226012793,10,0.806763184079602,10
AGAP005874,3,AGAP005874__SITE01;AGAP005874__SITE02;AGAP005874__SITE03,3,102,1,1,1,0.906183368869936,10,1,1
AGAP005874,3,AGAP005874__SITE02;AGAP005874__SITE03;AGAP005874__SITE04,3,127,1,1,1,0.513326226012793,10,1,2
AGAP005874,3,AGAP005874__SITE03;AGAP005874__SITE04;AGAP005874__SITE05,3,138,1,1,1,0.391791044776119,10,1,3
AGAP005874,3,AGAP005874__SITE02;AGAP005874__SITE03;AGAP005874__SITE05,3,208,1,1,1,0.794243070362473,10,1,4
AGAP005874,3,AGAP005874__SITE02;AGAP005874__SITE04;AGAP005874__SITE05,3,208,1,1,1,0.391257995735608,10,1,5
AGAP005874,3,AGAP005874__SITE01;AGAP005874__SITE02;AGAP005874__SITE05,3,217,1,1,1,0.725479744136461,10,1,6
AGAP005874,3,AGAP005874__SITE01;AGAP005874__SITE03;AGAP005874__SITE05,3,217,1,1,1,0.725479744136461,10,1,7
AGAP005874,3,AGAP005874__SITE01;AGAP005874__SITE03;AGAP005874__SITE04,3,136,0.999466950959488,0.996557971014493,1,0.513326226012793,10,0.998647561880041,8
AGAP005874,3,AGAP005874__SITE01;AGAP005874__SITE02;AGAP005874__SITE04,3,136,0.99680170575693,0.983901515151515,1,0.513326226012793,10,0.993251477999612,9
AGAP005874,3,AGAP005874__SITE01;AGAP005874__SITE04;AGAP005874__SITE05,3,217,0.979211087420043,0.924478873239437,0.8,0.391257995735608,10,0.944870314423856,10
AGAP005917,2,AGAP005917__SITE02;AGAP005917__SITE05,2,93,1,1,1,0.982942430703625,10,1,1
AGAP005917,2,AGAP005917__SITE01;AGAP005917__SITE02,2,482,1,1,1,0.993070362473348,10,1,2
AGAP005917,2,AGAP005917__SITE01;AGAP005917__SITE05,2,552,1,1,1,0.978144989339019,10,1,3
AGAP005917,2,AGAP005917__SITE02;AGAP005917__SITE03,2,60,0.998933901918977,0.997867564534231,1,0.0207889125799574,10,0.998720610511655,4
AGAP005917,2,AGAP005917__SITE02;AGAP005917__SITE04,2,66,0.998933901918977,0.997867564534231,1,0.0207889125799574,10,0.998720610511655,5
AGAP005917,2,AGAP005917__SITE01;AGAP005917__SITE03,2,519,0.994136460554371,0.974305555555556,1,0.0207889125799574,10,0.988773542999289,6
AGAP005917,2,AGAP005917__SITE01;AGAP005917__SITE04,2,525,0.994136460554371,0.974305555555556,1,0.0207889125799574,10,0.988773542999289,7
AGAP005917,2,AGAP005917__SITE04;AGAP005917__SITE05,2,50,0.98454157782516,0.970893658810325,1,0.0202558635394456,10,0.981993044338193,8
AGAP005917,2,AGAP005917__SITE03;AGAP005917__SITE05,2,56,0.98454157782516,0.970893658810325,1,0.0202558635394456,10,0.981993044338193,9
AGAP005917,2,AGAP005917__SITE03;AGAP005917__SITE04,2,29,0.0207889125799574,0,0,0.0207889125799574,10,0.0124733475479744,10
AGAP005917,3,AGAP005917__SITE02;AGAP005917__SITE03;AGAP005917__SITE05,3,93,1,1,1,0.0202558635394456,10,1,1
AGAP005917,3,AGAP005917__SITE02;AGAP005917__SITE04;AGAP005917__SITE05,3,93,1,1,1,0.0202558635394456,10,1,2
AGAP005917,3,AGAP005917__SITE01;AGAP005917__SITE02;AGAP005917__SITE03,3,519,1,1,1,0.0207889125799574,10,1,3
AGAP005917,3,AGAP005917__SITE01;AGAP005917__SITE02;AGAP005917__SITE04,3,525,1,1,1,0.0207889125799574,10,1,4
AGAP005917,3,AGAP005917__SITE01;AGAP005917__SITE02;AGAP005917__SITE05,3,552,1,1,1,0.977078891257996,10,1,5
AGAP005917,3,AGAP005917__SITE01;AGAP005917__SITE03;AGAP005917__SITE05,3,552,1,1,1,0.0202558635394456,10,1,6
AGAP005917,3,AGAP005917__SITE01;AGAP005917__SITE04;AGAP005917__SITE05,3,552,1,1,1,0.0202558635394456,10,1,7
AGAP005917,3,AGAP005917__SITE02;AGAP005917__SITE03;AGAP005917__SITE04,3,66,0.998933901918977,0.997867564534231,1,0.0207889125799574,10,0.998720610511655,8
AGAP005917,3,AGAP005917__SITE01;AGAP005917__SITE03;AGAP005917__SITE04,3,525,0.994136460554371,0.974305555555556,1,0.0207889125799574,10,0.988773542999289,9
AGAP005917,3,AGAP005917__SITE03;AGAP005917__SITE04;AGAP005917__SITE05,3,56,0.98454157782516,0.970893658810325,1,0.0202558635394456,10,0.981993044338193,10
AGAP005920,2,AGAP005920__SITE02;AGAP005920__SITE03,2,73,1,1,1,0.968550106609808,10,1,1
AGAP005920,2,AGAP005920__SITE02;AGAP005920__SITE04,2,82,1,1,1,0.989872068230277,10,1,2
AGAP005920,2,AGAP005920__SITE04;AGAP005920__SITE05,2,299,1,1,1,0.989872068230277,10,1,3
AGAP005920,2,AGAP005920__SITE03;AGAP005920__SITE05,2,308,1,1,1,0.968550106609808,10,1,4
AGAP005920,2,AGAP005920__SITE02;AGAP005920__SITE05,2,358,1,1,1,0.992537313432836,10,1,5
AGAP005920,2,AGAP005920__SITE03;AGAP005920__SITE04,2,32,0.997867803837953,0.988239096414234,1,0.968017057569296,10,0.995192411227042,6
AGAP005920,3,AGAP005920__SITE02;AGAP005920__SITE03;AGAP005920__SITE04,3,82,1,1,1,0.964285714285714,10,1,1
AGAP005920,3,AGAP005920__SITE03;AGAP005920__SITE04;AGAP005920__SITE05,3,308,1,1,1,0.964285714285714,10,1,2
AGAP005920,3,AGAP005920__SITE02;AGAP005920__SITE03;AGAP005920__SITE05,3,358,1,1,1,0.964818763326226,10,1,3
AGAP005920,3,AGAP005920__SITE02;AGAP005920__SITE04;AGAP005920__SITE05,3,358,1,1,1,0.986140724946695,10,1,4
AGAP005958,2,AGAP005958__SITE02;AGAP005958__SITE03,2,244,1,1,1,0.983475479744136,10,1,1
AGAP005958,2,AGAP005958__SITE01;AGAP005958__SITE03,2,736,1,1,1,0.964818763326226,10,1,2
AGAP005958,2,AGAP005958__SITE02;AGAP005958__SITE04,2,418,0.999466950959488,0.996557971014493,1,0.952025586353944,10,0.998647561880041,3
AGAP005958,2,AGAP005958__SITE02;AGAP005958__SITE05,2,421,0.999466950959488,0.996557971014493,1,0.953091684434968,10,0.998647561880041,4
AGAP005958,2,AGAP005958__SITE01;AGAP005958__SITE02,2,515,0.999466950959488,0.995777777777778,1,0.968017057569296,10,0.998413503909026,5
AGAP005958,2,AGAP005958__SITE03;AGAP005958__SITE04,2,197,0.998400852878465,0.991517857142857,1,0.950426439232409,10,0.996495868869936,6
AGAP005958,2,AGAP005958__SITE03;AGAP005958__SITE05,2,200,0.998400852878465,0.991517857142857,1,0.951492537313433,10,0.996495868869936,7
AGAP005958,2,AGAP005958__SITE01;AGAP005958__SITE04,2,910,0.997867803837953,0.992249670619236,1,0.934968017057569,10,0.996395583488543,8
AGAP005958,2,AGAP005958__SITE01;AGAP005958__SITE05,2,913,0.997867803837953,0.992249670619236,1,0.936034115138593,10,0.996395583488543,9
AGAP005958,2,AGAP005958__SITE04;AGAP005958__SITE05,2,26,0.959488272921109,0.874900793650794,0.5,0.958422174840085,10,0.888163201847903,10
AGAP005958,3,AGAP005958__SITE02;AGAP005958__SITE03;AGAP005958__SITE04,3,418,1,1,1,0.944029850746269,10,1,1
AGAP005958,3,AGAP005958__SITE02;AGAP005958__SITE03;AGAP005958__SITE05,3,421,1,1,1,0.945095948827292,10,1,2
AGAP005958,3,AGAP005958__SITE01;AGAP005958__SITE02;AGAP005958__SITE03,3,736,1,1,1,0.958422174840085,10,1,3
AGAP005958,3,AGAP005958__SITE01;AGAP005958__SITE02;AGAP005958__SITE04,3,910,1,1,1,0.92910447761194,10,1,4
AGAP005958,3,AGAP005958__SITE01;AGAP005958__SITE03;AGAP005958__SITE04,3,910,1,1,1,0.926972281449893,10,1,5
AGAP005958,3,AGAP005958__SITE01;AGAP005958__SITE02;AGAP005958__SITE05,3,913,1,1,1,0.930170575692964,10,1,6
AGAP005958,3,AGAP005958__SITE01;AGAP005958__SITE03;AGAP005958__SITE05,3,913,1,1,1,0.928038379530917,10,1,7
AGAP005958,3,AGAP005958__SITE02;AGAP005958__SITE04;AGAP005958__SITE05,3,421,0.999466950959488,0.996557971014493,1,0.952025586353944,10,0.998647561880041,8
AGAP005958,3,AGAP005958__SITE03;AGAP005958__SITE04;AGAP005958__SITE05,3,200,0.998400852878465,0.991517857142857,1,0.950426439232409,10,0.996495868869936,9
AGAP005958,3,AGAP005958__SITE01;AGAP005958__SITE04;AGAP005958__SITE05,3,913,0.997867803837953,0.992249670619236,1,0.934968017057569,10,0.996395583488543,10
AGAP005959,2,AGAP005959__SITE02;AGAP005959__SITE03,2,37,1,1,1,0.975479744136461,10,1,1
AGAP005959,2,AGAP005959__SITE01;AGAP005959__SITE03,2,132,1,1,1,0.858742004264392,10,1,2
AGAP005959,2,AGAP005959__SITE01;AGAP005959__SITE02,2,118,0.998400852878465,0.991263057929725,1,0.844349680170576,10,0.996419429105996,3
AGAP005959,2,AGAP005959__SITE03;AGAP005959__SITE04,2,210,0.995735607675906,0.988935697518444,1,0.12046908315565,10,0.994122073861077,4
AGAP005959,2,AGAP005959__SITE03;AGAP005959__SITE05,2,219,0.995735607675906,0.988935697518444,1,0.119936034115139,10,0.994122073861077,5
